Station_ID,longitude,latitude,label,MAE,ME,Pearson r,PSS
68840099999,25.7166666,-33.05,NCEI,0.9812248517811505,0.01560309226923753,0.7531295666221184,0.7893665429289906
68443099999,26.1833333,-29.1166666,NCEI,0.896281231883511,0.2536485410965045,0.6537457563006563,0.737942504157757
68581099999,30.4,-29.6333333,NCEI,0.8054227905644438,0.38666866340087314,0.5958517046767463,0.607242648147952
68926399999,20.250681,-34.554861,NCEI,1.161002179996771,0.44487709247588736,0.8525752565948121,0.843260188087774
858576,18.44542,-31.47273,SASSCALWN,1.1701160988522443,0.7517610779755193,0.8401867273616107,0.8642132471882759
TA00520,35.38092,-23.328399,TAHMO,0.8594609257469968,0.6454530859612297,0.6684211190137028,0.7598183969772447
68362099999,28.5,-27.2666666,NCEI,1.2148040735955843,0.537253317348187,0.5979616634076713,0.6677844311377246
102,17.041386,-22.009494,SASSCALWN,2.1110140626513005,2.069876881411414,0.20537262319534907,0.15959989873853977
68290599999,27.173358,-25.333822,NCEI,0.9428658700462862,-0.2504429236204733,0.5034183062834775,0.7388949871935602
31205,17.3529,-20.3971,SASSCALWN,0.6848995398419251,-0.1877537333658299,0.5415325563425785,0.898968758324137
68624099999,21.5166666,-31.9166666,NCEI,1.1430736138969724,0.40571466809566475,0.783696990071911,0.7771526418786694
68835099999,24.8166666,-33.7666666,NCEI,0.883618254942843,0.1377140154236668,0.6336943778086054,0.7312855242471882
68258099999,28.033,-24.233,NCEI,0.9707678996027971,0.6489541515667392,0.33322833011630815,0.48549488054607504
68614099999,18.544789,-31.640961,NCEI,0.8193718675306286,0.3651995685867071,0.7949224839377361,0.7733195468985373
68271099999,29.0,-24.2,NCEI,0.8280642571200024,0.3059035102647559,0.46532059317086627,0.6498374355819135
68355099999,27.3136111,-27.6663889,NCEI,1.174665269751387,-0.4708104282733047,0.7058165930312127,0.8490364025695929
68935099999,23.0833333,-34.05,NCEI,1.467272298807406,1.3248320953674773,0.7074123374435919,0.656377612298823
68927099999,21.3833333,-34.3666666,NCEI,1.8637488000296676,-1.804974644311282,0.7696140924910805,0.5666236962381342
68541099999,25.3230556,-29.7536111,NCEI,1.0811392280842766,0.4505515108011065,0.6319959984494932,0.8070494186046511
858596,17.29039,-28.83653,SASSCALWN,1.816017943239509,1.0943423547724098,0.6979212099016876,0.8215856359877111
68575099999,30.0666666,-30.15,NCEI,0.9413904792483392,0.46788801900230587,0.46543280230622475,0.604617430194609
8893,15.040998,-23.560437,SASSCALWN,1.4164476320261998,0.3510050896548289,0.5984804360759045,0.8780705153041456
68267699999,27.828767,-22.05835,NCEI,1.1423798814912116,0.33587416834194944,0.6866769936515008,0.6705029166009773
67585,23.96669,-19.018,SASSCALWN,1.028754492886667,-0.14962740491912996,0.5526368208851079,0.853791554717889
68471099999,29.3833333,-28.3666666,NCEI,1.9384571219746924,1.3463299134306512,0.7149976461115786,0.7656842114101077
68744099999,25.6166666,-32.1666666,NCEI,1.4277499781158272,-0.7526582697700979,0.6526483290085022,0.8016947157820408
68341099999,26.184575,-26.175672,NCEI,0.917730802068989,0.2415046423088383,0.7600174984574997,0.7922170653338094
E7628,15.30503601,-23.115385,SASSCALWN,1.227915970055259,-0.07877767073025625,0.7637919753213634,0.9302051223503445
TA00242,27.854528,-26.248042,TAHMO,0.7300829839189014,0.42805233554570665,0.42775581047017686,0.8376586681850113
67581,21.07972,-23.71239,SASSCALWN,0.948695155742938,-0.1430399035942037,0.6460002518753029,0.8351175869616594
TA00244,28.121211,-25.990019,TAHMO,1.0777399073977705,0.3133731485935155,0.2677129467161076,0.834511343788247
68589099999,29.5166666,-29.2666666,NCEI,1.2826395594386655,-0.8676927992649285,0.3760275331493849,0.6157735085945399
68737099999,24.55,-32.2,NCEI,1.058344429141702,0.18861950339175024,0.7281130243978516,0.8208955223880596
68487099999,30.6,-29.0833333,NCEI,0.888562841557526,-0.0475711101440794,0.6435092961779278,0.7270306258322238
68925099999,19.0227778,-34.1394444,NCEI,1.1328605816253439,0.7281946330849016,0.7197934502546537,0.6562268803945748
68527099999,22.7333333,-29.6666666,NCEI,1.2354254817107968,-0.6398019115498202,0.718931458322919,0.699900299102692
68495099999,32.0833333,-28.7333333,NCEI,1.9108449755903103,-1.8114876706251584,0.8044487359347513,0.5249037536092397
67583,23.02983,-22.34072,SASSCALWN,1.0730442638318374,-0.8096819201202698,0.6772032836886426,0.7592230814113582
68713099999,18.9666666,-33.7166666,NCEI,1.018441168437078,0.5694373924765422,0.5892802343108429,0.6724395713929728
68837099999,25.6666666,-33.8,NCEI,1.6192928885521791,-1.2409795549454736,0.7640800337010404,0.7976746973510728
68585099999,30.6666666,-30.4,NCEI,1.3203888611175512,0.5085638833146566,0.6104113834339612,0.806542170145246
TA00530,24.166681,-17.383333,TAHMO,1.6110237306263904,1.546638245724143,0.4388209593966688,0.35970986516874165
68916099999,18.5,-34.35,NCEI,4.034747656984072,1.5310244121732846,0.41374271998237294,0.6530881999519346
31214,16.7291,-21.5094,SASSCALWN,0.786506337739634,-0.15615719909925307,0.6981989790957811,0.918792624400101
858581,17.11159,-28.47126,SASSCALWN,4.047057888838535,3.4806888002714826,0.5408978198434993,0.6349573506233234
68811099999,18.1166666,-33.2,NCEI,1.6768644904886085,0.4392081696478907,0.6241668600476413,0.7628729547641963
TA00486,26.036265,-28.948622,TAHMO,0.9456880605212573,0.16537682898727532,0.6516652966607343,0.8185924082224869
68843099999,26.8833333,-33.5666666,NCEI,1.3696634405186119,-1.126730507017396,0.7572538625356646,0.7195450097847359
68572099999,29.35,-29.8,NCEI,1.5700748948387449,1.0660605046673457,0.4877729064835749,0.5655954631379961
68300599999,15.242861,-26.687369,NCEI,1.56198877370701,0.26920702477256503,0.8274647310124528,0.8344087395387467
114,18.035278,-19.707778,SASSCALWN,1.0432952200060381,-0.7921454976439158,0.494471189720095,0.6813754440234062
68651099999,27.85,-31.3333333,NCEI,1.5654570315965217,1.0348070480328913,0.6909513126694858,0.7770021103137793
68747099999,26.6333333,-32.7833333,NCEI,1.220122038779337,-0.8342435321453467,0.7043456134009499,0.7260060060060062
68543099999,25.5333333,-30.5333333,NCEI,1.3446334364998962,-0.5373737437076499,0.7342802715154905,0.7476680799515447
68375099999,29.1666666,-27.4333333,NCEI,1.789518165993863,0.799083688680711,0.3493011938004922,0.7158024691358025
68493099999,31.416519,-28.320586,NCEI,1.1129413461707383,0.5179608016696223,0.6947538976819446,0.7879779768166312
31199,15.8947,-24.1296,SASSCALWN,1.4639582240236149,-0.3342911727532672,0.5350979899396964,0.9301670662556607
68613099999,18.3333333,-32.0333333,NCEI,1.1351003166658935,0.588713603026738,0.7046492489904759,0.8074311813356377
TA00243,28.112614,-26.108517,TAHMO,0.8505152365314622,0.5046682871162967,0.25634946784082285,0.7595373929631808
TA00534,23.5008703,-16.6059445,TAHMO,1.3530384388003578,1.2687092186871496,0.5133282564188384,0.44422102394467167
TA00327,35.1032945,-16.5839486,TAHMO,1.8770518743145366,1.8110311132694945,0.4213760598730821,0.35865657313970367
68350099999,27.0666666,-26.7333333,NCEI,1.0749824192531658,0.4906834742963884,0.5432255645230082,0.6674698795180726
E7629,14.89086597,-23.00681496,SASSCALWN,1.21612597813499,0.14837980657281696,0.7609219100562986,0.942690681999924
E9126,14.463172,-23.023522,SASSCALWN,1.2634457818153102,0.543546685913363,0.7662027658869226,0.8933594647187402
68591099999,30.3333333,-30.85,NCEI,2.1772625095959333,-1.8912864042965647,0.6907213742944102,0.4123515439429929
74229,13.659833,-18.300233,SASSCALWN,1.0811958786906803,0.6820836330907163,0.6981408482830627,0.8431155970291374
68722099999,20.6666666,-32.3833333,NCEI,2.318959587660256,2.183323682606155,0.7393398485838829,0.6079232019652958
361097,17.02557,-28.2359,SASSCALWN,1.4557184355787272,-0.5765132607395866,0.7165428467632937,0.8049515882452863
68329099999,22.05,-26.8833333,NCEI,1.7146684451495182,1.0918069765985288,0.2017259434712304,0.6430446194225721
31202,19.481083,-19.332694,SASSCALWN,0.804458688189106,0.3855431977164233,0.6117282772444734,0.8247903908258738
68322099999,20.6166666,-26.4666666,NCEI,1.0019544036588086,0.5127224189055531,0.6036950986619137,0.6986232158645951
68593099999,31.058406,-29.770606,NCEI,0.930225451510255,-0.4846541467716271,0.675824818817607,0.8385352666502827
68524099999,21.8166666,-30.35,NCEI,1.2877804919135456,0.7215917718886463,0.7033881236337757,0.7196078488095566
110,17.19386111,-23.72977778,SASSCALWN,0.9863263082895453,-0.12294070631849917,0.6104805719337122,0.8521502529007184
68328,22.400861,-26.031361,SASSCALWN,1.0487317634292508,-0.08932142343862998,0.6603179642935906,0.7893501894821622
68408099999,16.8666666,-29.2333333,NCEI,1.9760162570104802,1.6975652778997603,0.685992437599463,0.6555333411737034
E7626,15.02903201,-23.097969,SASSCALWN,1.2430786758140233,-0.08600100771188332,0.7631050706469824,0.9405384762268474
68264099999,28.2225,-25.83,NCEI,1.0664112146845945,0.0979200081632358,0.6770362167269718,0.7656979031986062
68188099999,30.0666666,-23.7666666,NCEI,0.47098109239488867,-0.10874892842038293,0.2958924569091257,0.3801840564120951
68587099999,30.2333333,-31.0666666,NCEI,3.4822860493749417,3.326401031797979,0.6411799393844965,0.5480553446509439
68583099999,31.05,-29.7,NCEI,1.5735658676590625,1.466126925784139,0.7795337329965268,0.6555887478217577
52121,24.707944,-17.8995,SASSCALWN,0.8855051690566365,0.559501201763525,0.5638258396790304,0.743492446988426
TA00373,28.02325,-26.307756,TAHMO,1.602894239666216,1.4671579159034103,0.4583221543862366,0.469256736222052
858148,23.23711,-16.24592,SASSCALWN,0.8894158621833345,0.40620253605452383,0.39502246930923257,0.762924264418586
E7631,14.62594704,-23.05631001,SASSCALWN,1.4522705488387662,0.2668872813558885,0.6277270145673616,0.9060050232133343
TA00607,34.1961291,-19.2658,TAHMO,1.1200748745298619,0.6073442197616956,0.5176255721954512,0.7440766225653955
31196,18.0072,-26.4011,SASSCALWN,2.87108273854103,-2.84902278546628,0.6660267238363724,0.3172304287157774
68447099999,26.3333333,-28.95,NCEI,0.9455251312249046,0.12910342223601104,0.609001479184806,0.8063362919132151
68411099999,17.6233333,-28.7694444,NCEI,1.1625024794469163,-0.2881629857876017,0.5613876629030726,0.8131438721136768
68825099999,21.2833333,-33.5,NCEI,1.1175025598926318,0.7328206759376091,0.6293280158342633,0.7529341317365268
46943,15.615,-16.976,SASSCALWN,1.6939397663577838,1.6433036459909967,-0.006284884825554184,0.1582274737554228
TA00535,23.323368,-16.3998338,TAHMO,1.0861139211404565,0.7142292372394767,0.518145730999519,0.6617098786509231
31206,16.900611,-23.12125,SASSCALWN,1.1978152509039615,-0.6137260695405896,0.6499168207463888,0.8444208041912639
65941,21.559972,-18.094639,SASSCALWN,0.8635704565756738,0.05226560521224601,0.535758454940525,0.6957680012178414
68931099999,23.327778,-34.090279,NCEI,1.1105122540147156,-0.7597960028766554,0.7051761050096148,0.7440870387890254
31204,20.442,-19.6156,SASSCALWN,0.8344105595764691,-0.21119244229579612,0.5479450530721374,0.8087065717873588
68849099999,26.5,-33.2833333,NCEI,1.2784550863027442,0.446112722840224,0.7789973279574781,0.8382280959373469
68815099999,18.0166666,-33.0833333,NCEI,4.107232409213711,3.8760978574580807,0.2434982978611981,0.3979832568053756
31198,19.1321,-22.0445,SASSCALWN,0.7309657026458365,-0.3908875511212062,0.5993300266001473,0.8549031546101451
68342099999,26.0166666,-26.8166666,NCEI,2.3772748026686226,2.2100125153722185,0.33020030880315165,0.433041247493864
68449099999,27.9,-28.8166666,NCEI,1.021902674741166,0.06703533058135708,0.5224326243105321,0.7591672581026733
68038,26.078417,-20.547417,SASSCALWN,1.4694206093893243,0.8352655704330865,0.4302206061296853,0.745338376324956
361100,12.347765,-16.775774,SASSCALWN,1.4127664666840114,0.6807011900850546,0.7297740031532419,0.8926894436920719
68361099999,28.0,-26.15,NCEI,0.7700719615083859,0.4787001169813902,0.5556713381615129,0.46402788150360974
68926099999,21.25,-34.0833333,NCEI,1.1067863573651322,0.7291846012133205,0.7411923729471716,0.7016671742796305
68718099999,19.9,-33.8,NCEI,1.4623563106913904,1.0603569444785934,0.6749417286578957,0.6558228983621568
64258,24.031889,-17.673667,SASSCALWN,1.3830981436420857,1.294293087078765,0.45761124845524676,0.4598178533598457
31200,14.4621,-22.3149,SASSCALWN,1.307285511638272,-0.8895863736797788,0.7112877169046147,0.8063325341553451
E9127,14.550375,-24.015325,SASSCALWN,1.354508910274079,-0.038885010677039054,0.7178364852897988,0.8599323092944546
68392499999,30.9121,-26.7222,NCEI,1.2152806336060804,0.22292086884276252,0.5019168201190228,0.7385335096104952
361096,16.965849,-28.314259,SASSCALWN,1.17013035320663,-0.41792076239251746,0.7118517532735131,0.7747358750574185
361099,17.55062,-30.18294,SASSCALWN,1.6097024156878261,-0.9372296804543155,0.8198728016424969,0.8032198932015621
68727099999,22.55,-32.35,NCEI,1.4008218006657553,-0.07434362546991054,0.6898612112480585,0.8694990636704121
68920099999,20.0166666,-34.8333333,NCEI,3.630153033151942,3.547937495197308,0.7237424619074388,0.5421067688615586
68933099999,23.9,-34.0333333,NCEI,2.636493377959902,2.2703709407805315,0.46515582176588566,0.5908824175288768
68821099999,19.4666666,-33.6166666,NCEI,2.351060671220844,1.2727482902076899,0.6393111451368964,0.645983483815877
74714,13.2781,-17.43025,SASSCALWN,1.1486925739082565,-0.5769926827498126,0.4244015182286724,0.7990403290300467
68911099999,18.85,-34.15,NCEI,3.0923245891431432,2.7584166829556396,0.6712114807328189,0.6411495010426469
105,16.49333333,-20.44277778,SASSCALWN,0.9500713082631257,-0.1588647896534967,0.5347661516645874,0.8636756839243259
TA00371,27.904514,-26.150403,TAHMO,1.0203569815026374,0.8894127062006224,0.6468993008833549,0.6592749764960252
113,17.343167,-20.48327,SASSCALWN,0.7751492186233808,-0.3957034925080614,0.5030790882802993,0.7894700334100166
68619099999,19.0833333,-31.35,NCEI,1.5939766726945,1.2254273309569106,0.7550879822819938,0.7574952221691351
TA00537,23.8728117,-16.9222237,TAHMO,1.1894713502636378,1.0073925962558827,0.48477481222244573,0.5751977359081959
68921099999,20.0666666,-34.8,NCEI,2.0498204120028163,1.7936093976715979,0.8325728626104669,0.7329484831471151
68163099999,28.3833333,-23.6,NCEI,0.8578671991810765,0.35991250009337844,0.7047244622967007,0.7019965706820206
68257099999,27.2166666,-25.25,NCEI,0.8249975020020823,0.03990759456394052,0.5465120675836729,0.7593738164373185
68839099999,25.4333333,-33.7,NCEI,1.6492001532333644,-1.4288727276595565,0.7790057431298535,0.6656519533231862
67135,13.326114,-19.095699,SASSCALWN,1.8274922515774332,0.11746548205254365,0.6233640897001921,0.8545274185851469
80498,15.067175,-20.256738,SASSCALWN,0.928272659082228,0.3811277475534268,0.7901476334819126,0.8970112316771369
