Station_ID,longitude,latitude,label,MAE,ME,Pearson r,PSS
67583,23.02983,-22.34072,SASSCALWN,1.5357071846889094,1.1126849895771789,0.6515165321843278,0.7550312767236951
68713099999,18.9666666,-33.7166666,NCEI,1.4630795281970783,1.2483143043642224,0.6773874573094122,0.6050927382523961
68837099999,25.6666666,-33.8,NCEI,1.473649783694714,-0.7513266541505454,0.7279727541931442,0.8785808462183866
68585099999,30.6666666,-30.4,NCEI,1.2503850939101369,0.6699666201921457,0.7011127274179141,0.7925057976321249
TA00530,24.166681,-17.383333,TAHMO,1.5188126934432937,1.394164194131897,0.5627556828040233,0.6139752001072025
68916099999,18.5,-34.35,NCEI,3.8490799494950436,1.4156892405926762,0.48115404142532026,0.7080028839221342
31214,16.7291,-21.5094,SASSCALWN,1.7825488237494211,1.4465597834033743,0.6386433562760445,0.6929176973899328
858581,17.11159,-28.47126,SASSCALWN,1.7954548589700743,0.628661856480771,0.7389882475670404,0.7476642555982344
68811099999,18.1166666,-33.2,NCEI,1.087014822501504,-0.19182633801780558,0.8349707406728767,0.7935514918190568
TA00486,26.036265,-28.948622,TAHMO,1.9905608752211454,1.8094563850925567,0.6370384402878535,0.6446375587301272
68843099999,26.8833333,-33.5666666,NCEI,1.1200226710477312,0.2690828276325526,0.7488426399935442,0.8123776908023483
68572099999,29.35,-29.8,NCEI,2.1293161605293003,1.8720950029457468,0.5088358588929304,0.546696500127527
68300599999,15.242861,-26.687369,NCEI,1.6724200331560084,0.7112544748536382,0.8189830609695872,0.8632849932920209
114,18.035278,-19.707778,SASSCALWN,1.4058370749521767,0.8889506379861085,0.5795630472930826,0.737402204467551
68651099999,27.85,-31.3333333,NCEI,2.757258006330997,2.54520204133567,0.6183884881311814,0.6124137725588075
68747099999,26.6333333,-32.7833333,NCEI,1.311923695688859,0.6131072104216517,0.6930892965924657,0.81842032806473
68543099999,25.5333333,-30.5333333,NCEI,1.5978854602524228,0.6737985045610237,0.6660540490328722,0.7983040581465779
68375099999,29.1666666,-27.4333333,NCEI,2.032181588491235,1.0951510590543827,0.31459311218938496,0.7856790123456789
68493099999,31.416519,-28.320586,NCEI,1.1462394580785422,0.24118084997005165,0.6748885650806133,0.9073633343887384
31199,15.8947,-24.1296,SASSCALWN,1.7615484603330287,0.6988882501289341,0.5153993871113187,0.886271743821158
68613099999,18.3333333,-32.0333333,NCEI,1.59420261365961,1.050491568198741,0.6398711798301758,0.7715922235790452
TA00243,28.112614,-26.108517,TAHMO,1.2509959757329674,0.9675739210204086,0.23036245220721815,0.604630069121433
TA00534,23.5008703,-16.6059445,TAHMO,2.1861091693240358,2.1500106540428954,0.6364261175043436,0.4191013146774711
TA00327,35.1032945,-16.5839486,TAHMO,1.932219713055,1.8576117813636357,0.4708416929809287,0.4279265414999487
68350099999,27.0666666,-26.7333333,NCEI,1.2493406228971988,0.7305844415432832,0.5426764425814197,0.7026675610613099
E7629,14.89086597,-23.00681496,SASSCALWN,1.4023162647970375,0.20750729566250334,0.6887239293351515,0.9300483606869504
E9126,14.463172,-23.023522,SASSCALWN,1.4567940798410568,0.7144544099465773,0.7563119418996553,0.8725038791073854
68591099999,30.3333333,-30.85,NCEI,1.516469510840172,0.8975708126788301,0.6426866245100962,0.7862232779097387
74229,13.659833,-18.300233,SASSCALWN,2.5704755819838123,2.48385038664681,0.6777545814155155,0.5077464457602945
68722099999,20.6666666,-32.3833333,NCEI,2.0009879133683732,1.8129075787417348,0.7805595276236802,0.6785826484113345
361097,17.02557,-28.2359,SASSCALWN,2.3674384169720515,1.5419244761238002,0.6519633535155013,0.7791344350935961
68329099999,22.05,-26.8833333,NCEI,2.58434188875325,2.0934342747239407,0.23271613937211913,0.5489313835770528
31202,19.481083,-19.332694,SASSCALWN,1.74701633849473,1.486890139269544,0.5382489170500104,0.6230507707483393
68322099999,20.6166666,-26.4666666,NCEI,2.2448603573999937,2.0913650324162245,0.620814363417476,0.5157301647449429
68593099999,31.058406,-29.770606,NCEI,1.9401656206022364,1.6712463849210495,0.6802981624390075,0.6924673985550496
68524099999,21.8166666,-30.35,NCEI,1.733356254824058,1.4334034256843367,0.7357065680989617,0.7426786629933003
110,17.19386111,-23.72977778,SASSCALWN,1.6150614670892716,1.2071473131640498,0.6128297272344619,0.7592510659321354
68328,22.400861,-26.031361,SASSCALWN,1.7588981184635148,1.4232393333828546,0.6822648684353309,0.7371863285013275
68408099999,16.8666666,-29.2333333,NCEI,2.0121945692482357,1.6191232883870694,0.7110072164831578,0.7630248147712573
E7626,15.02903201,-23.097969,SASSCALWN,1.4620570605010406,0.036429995186108455,0.6699456046642421,0.9513461905671187
68264099999,28.2225,-25.83,NCEI,1.1097109385378323,-0.14867182612985555,0.6231250709645242,0.7421440215863737
68188099999,30.0666666,-23.7666666,NCEI,1.4762760699793533,1.4270352837466536,0.3777575637923129,0.17495258490336998
68587099999,30.2333333,-31.0666666,NCEI,3.1500145313005725,2.9795854287015984,0.6303812760098784,0.5969555287465296
68583099999,31.05,-29.7,NCEI,2.044561556044872,1.9530024142557256,0.7220551390013954,0.6232644833464995
52121,24.707944,-17.8995,SASSCALWN,1.3407017235907477,1.1594809747717643,0.6258551819698756,0.7416190238272752
TA00373,28.02325,-26.307756,TAHMO,2.2111088741880183,2.103777745616468,0.4288646638859202,0.44234985174483343
858148,23.23711,-16.24592,SASSCALWN,1.1112908735595484,0.7778522630253728,0.5745877575680866,0.7796146377972174
E7631,14.62594704,-23.05631001,SASSCALWN,1.6399654856064705,0.40651656786428475,0.5799830381401416,0.8748535695523414
TA00607,34.1961291,-19.2658,TAHMO,0.9574093518965129,0.33611062632780714,0.5059287470982071,0.8655734129597821
31196,18.0072,-26.4011,SASSCALWN,1.5362384293955518,0.06141726095591351,0.5748094577423669,0.943030361353029
68447099999,26.3333333,-28.95,NCEI,1.5342185782348372,1.199880436730831,0.6502984332624246,0.7417330235259807
68411099999,17.6233333,-28.7694444,NCEI,1.7557374399297514,0.6105354948958259,0.540288814832051,0.8873995532766263
68825099999,21.2833333,-33.5,NCEI,1.5352957324333534,1.2144343785422753,0.6118413720962093,0.7250475734765043
46943,15.615,-16.976,SASSCALWN,2.789839633312533,2.767982016203555,0.08978604210749075,0.1278041485705959
TA00535,23.323368,-16.3998338,TAHMO,1.1721802639393044,0.8967724052370468,0.6799746404768813,0.7419230672174169
31206,16.900611,-23.12125,SASSCALWN,1.4704903800656077,0.5691378423722526,0.6118562790778502,0.8520490712493827
65941,21.559972,-18.094639,SASSCALWN,1.5857654296333359,1.3951837086339807,0.6211761282637874,0.6789091505621656
68931099999,23.327778,-34.090279,NCEI,1.8077769354847446,1.4993494404098864,0.7161046473996228,0.7065249597055103
31204,20.442,-19.6156,SASSCALWN,1.8140218217484454,1.574866469598771,0.580339279265713,0.6444961799939567
68849099999,26.5,-33.2833333,NCEI,1.2639009532373349,0.26895860668312527,0.7347161621354773,0.8461820851688693
68815099999,18.0166666,-33.0833333,NCEI,3.247946204875467,2.8804928436990966,0.3432945365854739,0.505253604721017
31198,19.1321,-22.0445,SASSCALWN,1.8466254757713192,1.6356175218304159,0.5938495556721718,0.614912984316398
68342099999,26.0166666,-26.8166666,NCEI,2.9891878778703393,2.8964067775794935,0.3616574062521353,0.44246627531751154
68449099999,27.9,-28.8166666,NCEI,1.3845760629263069,0.7577109818308494,0.6047798662607212,0.794777275780256
68038,26.078417,-20.547417,SASSCALWN,1.8292777078251838,1.5630320467025762,0.48581919983787125,0.5974061448770438
361100,12.347765,-16.775774,SASSCALWN,1.6420892712050186,0.4325465319946633,0.5893225784605685,0.8353905892171729
68361099999,28.0,-26.15,NCEI,1.5205121253895006,1.4595049702073375,0.5977171958368361,0.3390166913769191
68926099999,21.25,-34.0833333,NCEI,1.8466360771771442,1.6962341034232158,0.7444414513803917,0.6074769756744239
68718099999,19.9,-33.8,NCEI,1.5301961195511415,1.2315543086035805,0.7695665653735855,0.7662026088159852
64258,24.031889,-17.673667,SASSCALWN,2.099217982929219,2.077834163794283,0.657740347466099,0.42063156971714083
31200,14.4621,-22.3149,SASSCALWN,1.2236366439924429,-0.3035518165261417,0.6976388649822122,0.8917684667199454
E9127,14.550375,-24.015325,SASSCALWN,1.4556731177390765,0.603322311793829,0.729599812819956,0.8884604193148232
68392499999,30.9121,-26.7222,NCEI,1.1730212059040728,0.4594045202335249,0.6196096226502172,0.7842977728058578
361096,16.965849,-28.314259,SASSCALWN,2.7274753054608776,2.3443233588335133,0.7369624066022423,0.7405483281959251
361099,17.55062,-30.18294,SASSCALWN,1.5589046419733639,0.1790521451511947,0.777616805921409,0.928340500156344
68727099999,22.55,-32.35,NCEI,1.5989683006314082,0.46812438195602174,0.6728847969879851,0.8980571161048689
68920099999,20.0166666,-34.8333333,NCEI,2.802242291835226,2.657674437008094,0.7069158880606078,0.6017376704754872
68933099999,23.9,-34.0333333,NCEI,2.322788448530774,1.7918100861693445,0.5009582576045971,0.6867206644893508
68821099999,19.4666666,-33.6166666,NCEI,1.8341523931128747,-1.0539036268511037,0.6676583276534664,0.8499449675920262
74714,13.2781,-17.43025,SASSCALWN,1.3855319432782691,0.5446067583180976,0.5496834766992865,0.8259645776263742
68911099999,18.85,-34.15,NCEI,2.7086509348204073,1.7519717731019757,0.7098938713848936,0.7872978212361071
105,16.49333333,-20.44277778,SASSCALWN,1.877240786990057,1.5965142930750316,0.594693295014858,0.6607738615385351
TA00371,27.904514,-26.150403,TAHMO,1.3617757923904978,1.3005242345144465,0.6550005131103469,0.544733737530453
113,17.343167,-20.48327,SASSCALWN,2.2477121765312655,2.146907614449707,0.5549825585356364,0.5107476315428958
68619099999,19.0833333,-31.35,NCEI,1.6150586345546463,1.389027201102126,0.7843421843980907,0.7462863327544513
TA00537,23.8728117,-16.9222237,TAHMO,2.0349133233455854,1.9745811845013275,0.642143858496618,0.526797603195739
68921099999,20.0666666,-34.8,NCEI,1.5879936241162234,1.1441368263768275,0.8425650796286779,0.7977255109146849
68163099999,28.3833333,-23.6,NCEI,1.9988624777788133,1.9094783711688768,0.728248698153399,0.527272434307444
68257099999,27.2166666,-25.25,NCEI,1.5837560388821803,1.3445306460877098,0.5364797979067666,0.5940227285406172
68839099999,25.4333333,-33.7,NCEI,1.1109350850131596,0.18624023658203323,0.756791578727603,0.8403094875697613
67135,13.326114,-19.095699,SASSCALWN,1.7426273188119876,-0.2728335161181807,0.7166833484712465,0.715943102170203
80498,15.067175,-20.256738,SASSCALWN,1.8755329260179139,1.5353363852991626,0.7119793238603409,0.7683648408182905
