Station_ID,longitude,latitude,label,MAE,ME,Pearson r,PSS
64243,17.33908333,-18.4725,SASSCALWN,1.086879995157811,0.6551074701468054,0.5914015086822128,0.7506567675613934
25,25.45,-24.9,SASSCALWN,1.6980176849083175,1.5998512219723338,0.6246813177165755,0.35443540094690323
68588099999,30.950519,-29.970089,NCEI,1.814041270445213,1.4437504493107964,0.7176298267281103,0.7223954579411171
68491099999,32.4166666,-28.2,NCEI,4.602883505831383,4.556656532499637,0.6001949491616284,0.4137191295943994
108,14.77008333,-17.84286111,SASSCALWN,1.5067175231430574,1.2054932959664721,0.42024649798960756,0.6051194173717468
65934,24.526694,-17.544722,SASSCALWN,0.9777623516861916,0.24342258227319066,0.5193430815172847,0.7473283111422564
68478099999,29.8833333,-29.0,NCEI,1.040926124889907,0.8045189160241768,0.6653694730180221,0.6770466605590262
23,25.7,-24.98,SASSCALWN,1.4710681864376336,1.2672553913160325,0.6449923256880064,0.485081908283264
68817099999,18.4333333,-33.9,NCEI,2.5971748282114944,1.8870925385983717,0.6579749180466337,0.6058744008848471
858580,20.62504,-26.76178,SASSCALWN,1.3174085818666534,0.8430183025565937,0.6451931811343965,0.739401780957455
68928099999,22.15,-34.1833333,NCEI,2.5122215742668526,2.3618735778299524,0.6839047859851222,0.6088021962833985
68513099999,17.2833333,-30.2,NCEI,1.351458672923443,0.21540798894233423,0.7963706762737803,0.8229456613820646
TA00531,23.391434,-17.574295,TAHMO,1.6313906208970583,1.5565768707961232,0.3899989019039658,0.333217763335685
68267099999,29.9833333,-26.5,NCEI,1.1444331696832266,-0.771546005192301,0.746441836061653,0.7849246231155778
68546099999,26.7166667,-30.7166667,NCEI,1.1408694322199875,0.8225693840972268,0.7065267642108671,0.7309676841850729
68335099999,24.7666666,-27.55,NCEI,1.0874865200567259,0.5690891010225763,0.693948025747881,0.7276829268292683
68633099999,24.95,-31.1833333,NCEI,1.3929855718652342,0.276586746929935,0.7365011836751475,0.8128700233540642
67593,28.69675,-22.48983,SASSCALWN,0.8503779357112632,0.23107318304824467,0.7516882884066524,0.9255748297859605
68715099999,18.7166666,-33.4666666,NCEI,1.5363348906297312,1.4255548521901185,0.7047764517467114,0.4705141476880607
68024,21.653167,-21.715083,SASSCALWN,1.0375135036862644,0.3512638124277534,0.5749730516420306,0.8368304369152464
31212,15.294806,-17.678528,SASSCALWN,1.9851850904899992,1.8650793028879866,0.4914099737020254,0.44560304368129283
68712099999,17.85,-32.8333333,NCEI,1.5256424459337228,0.8889107825619488,0.8092784093241728,0.838458721878316
31215,15.863,-26.20761111,SASSCALWN,1.24606242834277,-0.142319253483904,0.7376826141566295,0.8988053680862617
80493,14.964558,-20.168004,SASSCALWN,1.3908585327985263,0.908386420993212,0.677094244654595,0.8251060881033578
E7627,15.05627202,-23.26530003,SASSCALWN,1.1285144427367397,-0.24392755943292355,0.7673072913223495,0.9160831176739233
68155099999,27.7,-23.6833333,NCEI,1.3824938226276733,1.2615645264357198,0.6466098055594334,0.46765697925669836
31213,18.9039,-19.0101,SASSCALWN,1.0063349548173097,0.5929587599548932,0.5499498494692352,0.8142166846806362
104,17.834583,-25.31275,SASSCALWN,1.3431895973360488,0.37326674576456387,0.5060121111198105,0.8773858123871229
68647099999,26.8833333,-31.9166666,NCEI,1.5170379956128741,0.20072853845684094,0.7243529174864342,0.5274457184679189
68827099999,18.5,-33.9,NCEI,3.138688179645902,2.8154323638885392,0.34080153977151123,0.512743694924673
68148,26.859222,-23.112528,SASSCALWN,1.1823844817466422,0.787541512323893,0.5959203639481616,0.7694396812337593
858585,18.60281,-31.28616,SASSCALWN,0.9501705025914386,-0.20288105164562617,0.8194971717388495,0.9116399622997172
21,25.43,-25.08,SASSCALWN,1.856815997727301,1.7401877730500142,0.587489698390923,0.36969696969696975
68523099999,20.4833333,-30.4666666,NCEI,1.6706173370768174,1.431621302307524,0.7732850788048031,0.7452190752844345
TA00465,27.725646,-29.443727,TAHMO,1.034118007547372,0.86575116758268,0.6337873009759143,0.6341769228608519
68002599999,24.1666666,-17.6333333,NCEI,1.3988115718219225,1.050727129038819,0.4794689124675336,0.633737616887325
31207,17.8195,-27.6745,SASSCALWN,1.387539139951065,-0.988004543044656,0.7313447377561905,0.8008966599417172
E7625,15.04594199,-23.443536,SASSCALWN,1.2350700621516573,-0.1428857079610493,0.7112754024620261,0.9592799786885869
68226,21.868556,-24.019278,SASSCALWN,1.197310646872124,0.8508642103122845,0.6305652596540958,0.7260420832816165
TA00546,31.126501,-17.781055,TAHMO,1.8381896226507812,1.8174897863342072,0.6152377060305455,0.30141214309440667
116,19.732306,-18.23475,SASSCALWN,1.4051911433748778,1.190464954533662,0.5422096615390893,0.5695505961479671
68104199999,17.925419,-24.605447,NCEI,1.713898938308605,1.3674772842778053,0.5387198013060857,0.6088600415905223
31195,20.2085,-17.8946,SASSCALWN,1.3981735191333502,1.2030381778413126,0.5347611624195082,0.51965482684863
TA00519,35.346881,-23.866289,TAHMO,2.0551948654501437,2.0175511986771046,0.7933811026784667,0.4449314166136115
31197,16.9012,-21.5986,SASSCALWN,1.1474002402589367,0.005366075199097424,0.6254915947502786,0.9599365662298642
TA00533,24.301371,-17.478749,TAHMO,1.5735260557739954,1.4859179356099514,0.42876525753121125,0.4446145403610592
E7630,14.72792999,-22.98927901,SASSCALWN,1.3689011057551064,-0.3981961656319687,0.6604652448504303,0.9074733096085411
TA00372,27.884944,-26.336072,TAHMO,1.298814330705325,1.1348310260721466,0.6637717600443958,0.6388684025051015
